OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Linux,sha3-512,1MiB,1048576,12,0.006722869000441278,148.74601898897058,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,13,0.006925009000042337,144.40414445582473,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,14,0.006661404000624316,150.11850353263046,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,15,0.0074092930008191615,134.96564380561566,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,16,0.007053313000142225,141.777346330701,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,17,0.006947834999664337,143.92972775667698,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,18,0.0074503649993857834,134.22161197235855,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,19,0.007380180999462027,135.49803183321578,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,20,0.007399447000352666,135.14523449554255,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,21,0.0071090809997258475,140.66515771005615,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,22,0.0070901689996389905,141.04036166851833,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,23,0.00678889499977231,147.2993764130302,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,24,0.006743179001205135,148.29800600299663,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,25,0.006793471999117173,147.20013567877402,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,26,0.006933089000085602,144.23585215589375,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,27,0.007042424000246683,141.99656254223999,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,28,0.00675322000097367,148.0775096703234,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,29,0.006862644999273471,145.71641110765125,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Linux,sha3-512,1MiB,1048576,30,0.006762441000319086,147.875596985292,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
